Category	Code	Lab Item	 Rate 	IP Markup	Package	External	Sample Type
BIOCHEMISTRY	CRT/PC	PATHCARE - CREATININE S	590	10	NO	YES	BLOOD
BIOCHEMISTRY	CRTC/PC	PATHCARE - CREATININE U 24 HR URINE	1360	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CSFBA/PC	PATHCARE - CSF BACTERIA ANTIGEN	9720	10	NO	YES	BLOOD
CYTOLOGY	CSFC/PC	PATHCARE - CSF CHEMISTRY CELL COUNT	1070	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CSFCR/PC	PATHCARE - CSF CRYPTOCOCCAL ANTIGEN	2530	10	NO	YES	BLOOD
MICROBIOLOGY	CSFMC/PC	PATHCARE - CSF CULTURE	1270	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CSFO/PC	PATHCARE - CSF OLIGOCLONAL BANDS	10660	10	NO	YES	BLOOD
BIOCHEMISTRY	CYCI/PC	PATHCARE - CYCLOSPORINE BLOOD	3370	10	NO	YES	BLOOD
BIOCHEMISTRY	CYCL/PC	PATHCARE - CYCLOSPORINE BLOOD	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CMVG/PC	PATHCARE - CYTOMEGALOVIRUS ELISA IGG	2400	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CMVIM/PC	PATHCARE - CYTOMEGALOVIRUS ELISA IGM	2660	10	NO	YES	BLOOD
BIOCHEMISTRY	DOPY/PC	PATHCARE - DEOXYPYRIDINOLINE URINE FOR OSTEOPOROSIS	6820	10	NO	YES	BLOOD
BIOCHEMISTRY	DEXA/PC	PATHCARE - DEXAMETHASONE SUPP	5470	10	NO	YES	BLOOD
BIOCHEMISTRY	DIGX/PC	PATHCARE - DIGOXIN S	3800	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	DIRC/PC	PATHCARE - DIRECT COOMBS TEST	850	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	DSDNA/PC	PATHCARE - DNA ELISA	2530	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	DOWS/PC	PATHCARE - DOWN'S SYNDROME SCREEN	8430	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	EBV/PC	PATHCARE - EBV EARLY ANTIGEN ELISA	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	EBVG/PC	PATHCARE - EBV ELISA IGG	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	EBVS/PC	PATHCARE - EBV IGG EA NA IGM	12160	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	EBVN/PC	PATHCARE - EBV NUCLEAR AB	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	EMY/PC	PATHCARE - ENDOMYCIUM	3370	10	NO	YES	BLOOD
BIOCHEMISTRY	OES/PC	PATHCARE - ESTROGEN	2860	10	NO	YES	BLOOD
BIOCHEMISTRY	OES2/PC	PATHCARE - ESTROGEN E2	2260	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	FAC9/PC	PATHCARE - FACTOR IX	4590	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	FVA/PC	PATHCARE - FACTOR V LEIDEN PCR	12630	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	FAC8/PC	PATHCARE - FACTOR VIII	4590	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	RAV/PC	PATHCARE - FAECAL ADENOVIRUS ANTIGEN	2020	10	NO	YES	BLOOD
MICROBIOLOGY	STL/PC	PATHCARE - FAECAL MICROSCOPY	510	10	NO	YES	BLOOD
MICROBIOLOGY	STLC/PC	PATHCARE - FAECAL MICROSCOPY CULTURE	2000	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ROTA/PC	PATHCARE - FAECAL ROTAVIRUS ANTIGEN	2010	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	HGME/PC	PATHCARE - FBC PLT ESR	1080	10	NO	YES	BLOOD
BIOCHEMISTRY	FERR/C	PATHCARE FERRITIN	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	FIBR/PC	PATHCARE - FIBRINOGEN	1090	10	NO	YES	BLOOD
BIOCHEMISTRY	PSAR/PC	PATHCARE - FREE PSA/TOTAL PSA RATIO	6070	10	NO	YES	BLOOD
BIOCHEMISTRY	T3/PC	PATHCARE - FREE T3	1200	10	NO	YES	BLOOD
BIOCHEMISTRY	T4/PC	PATHCARE - FREE T4	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	FSH/PC	PATHCARE - FSH	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	FSH/PC	PATHCARE - FSH	2700	10	NO	YES	BLOOD
MICROBIOLOGY	FCS/PC	PATHCARE - FUNGUS CULTURE	2300	10	NO	YES	BLOOD
MICROBIOLOGY	KOH/PC	PATHCARE - FUNGUS KOH ONLY	510	10	NO	YES	BLOOD
BIOCHEMISTRY	GAST/PC	PATHCARE - GASTRIN LEVELS	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	CSFGL/PC	PATHCARE - GLUCOSE CSF	400	10	NO	YES	BLOOD
BIOCHEMISTRY	OGTT/PC	PATHCARE - GLUCOSE TOLERANCE	1940	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	GLUA/PC	PATHCARE - GLUTEN IGA	2400	10	NO	YES	BLOOD
BIOCHEMISTRY	HBA/PC	PATHCARE - GLYCOSLATED HB HBA1C	2530	10	NO	YES	BLOOD
BIOCHEMISTRY	GH/PC	PATHCARE - GROWTH HORMONE	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPAG/PC	PATHCARE - H PYLORI ANTIGEN STOOL ANTIGEN ELISA	5050	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	HB/PC	PATHCARE - HAEMOGLOBIN	530	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	HBE/PC	PATHCARE - HB ELEC CELLUOSE ACETATE	4430	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	HPLC/PC	PATHCARE - HB ELECTROPHORESIS HPLC	7990	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	HBA2/PC	PATHCARE - HBA2 DETERMINATION	4430	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPBC/PC	PATHCARE - HEAPTITIS B CORE IGM	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPBEB/PC	PATHCARE - HEP B E ANTIBODY	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPBEB/PC	PATHCARE - HEP B E ANTIBODY	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPBEA/PC	PATHCARE - HEP B E ANTIGEN	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPAG/PC	PATHCARE - HEPATITIS A IGG	5050	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPAM/PC	PATHCARE - HEPATITIS A IGM	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HAPBA/PC	PATHCARE - HEPATITIS ACUTE SCREEN A B	8580	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPBCM/PC	PATHCARE - HEPATITIS B CORE IGM	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPBCT/PC	PATHCARE - HEPATITIS B CORE TOTAL AB IG M	5720	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HPBC/PC	PATHCARE - HEPATITIS B CORE TOTAL ANTIBODY	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HEPBQ/PC	PATHCARE - HEPATITIS B PCR QUALITATIVE DIAGNOSTIC	8650	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HBQN/PC	PATHCARE - HEPATITIS B PCR QUANTITATIVE DNA VIRAL LOAD	21970	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HESB/PC	PATHCARE - HEPATITIS B S ANTIBODY	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HESB/PC	PATHCARE - HEPATITIS B SURFACE ANTIBODY	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HESA/PC	PATHCARE - HEPATITIS B VIRUS S ANTIGEN	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HEPC/PC	PATHCARE - HEPATITIS C ANTIBODY	2530	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HCGT/PC	PATHCARE - HEPATITIS C PCR GENOTYPING RECENT VIRAL LOAD MUST BE SUBMITTED	21970	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HCQN/PC	PATHCARE - HEPATITIS C PCR QUALITATIVE	9100	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HCQN/PC	PATHCARE - HEPATITIS C PCR QUANTITATIVE	9100	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HCQN/PC	PATHCARE - HEPATITIS C PCR QUANTITATIVE	9100	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HBQNG/PC	PATHCARE - HEPATITIS C PCR QUANTITATIVE GENOTYPING	43940	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HEPBC/PC	PATHCARE - HEPATITIS CHRONIC SCREEN B C	11110	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HEPE/PC	PATHCARE - HEPATITIS E VIRUS ANTIBODY	6740	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HGQN/PC	PATHCARE - HEPATITIS G PCR	10950	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIIGG/PC	PATHCARE - HERPES TYPE 1 IGG	3710	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIGM/PC	PATHCARE - HERPES TYPE 1 IGM	3710	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	H2IGG/PC	PATHCARE - HERPES TYPE 2 IGG	3710	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	H2IGM/PC	PATHCARE - HERPES TYPE 2 IGM	3710	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HCRP/PC	PATHCARE - HIGH SENSITIVITY CRP	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIVP/PC	PATHCARE - HIV PCR QUALITATIVE	9260	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIVR/PC	PATHCARE - HIV RESISTANT STUDIES	48440	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIVR/PC	PATHCARE - HIV RESISTANT STUDIES	48440	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HIV/PC	PATHCARE - HIV TYPE 1 II ELISA	1680	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	VIR/PC	PATHCARE - HIV VIRAL LOAD QUANTITATIVE	9960	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	WB/PC	PATHCARE - HIV WESTERN BLOT	12620	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HOMO/PC	PATHCARE - HOMOCYSTINE PLASMA	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	HOMO/PC	PATHCARE - HOMOCYSTINE PLASMA	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	IMEL/PC	PATHCARE - IMMUNE FIXATION S	5900	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	IMGA/PC	PATHCARE - IMMUNOGLOBULIN A IGA	1850	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	IMGE/PC	PATHCARE - IMMUNOGLOBULIN E	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	IMGG/PC	PATHCARE - IMMUNOGLOBULIN G IGG	1850	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	INDIRC/PC	PATHCARE - INDIRECT COOMBS RH AB SCREEN	720	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	PTI/PC	PATHCARE - INR/PTI	1090	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	IRON/PC	PATHCARE - IRON S	1270	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	IRONS/PC	PATHCARE - IRON STUDIES FERRITIN	6670	10	NO	YES	BLOOD
BIOCHEMISTRY	ID/PC	PATHCARE - LD S	670	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	LPAGU/PC	PATHCARE - LEGIONELLA PNEUMOCOCCAL ANTIGEN IN URINE	2300	10	NO	YES	BLOOD
BIOCHEMISTRY	LH/PC	PATHCARE - LH	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	LIPO/PC	PATHCARE - LIPOGRAM	1940	10	NO	YES	BLOOD
BIOCHEMISTRY	LIPO/PC	PATHCARE - LIPOGRAM	1940	10	NO	YES	BLOOD
BIOCHEMISTRY	LIPA/PC	PATHCARE - LIPOPROTEIN A	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	LITH/PC	PATHCARE - LITHIUM S	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	LFT/PC	PATHCARE - LIVER ENZYMES	3500	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	LUPUS/PC	PATHCARE - LUPUS ANTICOAGULANTS	23360	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	LIGG/PC	PATHCARE - LYME IGG	2760	10	NO	YES	BLOOD
BIOCHEMISTRY	MAG/PC	PATHCARE - MAGNESIUM S	850	10	NO	YES	BLOOD
HISTOLOGY	MJHI/PC	PATHCARE - MAJOR HISTOLOGY	3300	10	NO	YES	BLOOD
PARASITOLOGY	BSA/PC	PATHCARE - MALARIA FILMS AG	1010	10	NO	YES	BLOOD
PARASITOLOGY	BS/PC	PATHCARE - MALARIA THICK FILM	230	10	NO	YES	BLOOD
BIOCHEMISTRY	MANX/PC	PATHCARE - MANDRAX URINE	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	MANX/PC	PATHCARE - MANTOUX	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	MENO/PC	PATHCARE - MENOPAUSAL SCREEN	6520	10	NO	YES	BLOOD
BIOCHEMISTRY	METD/PC	PATHCARE - METHADONE URINE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	MCA/PC	PATHCARE - MICROALBUMINURIA QUANTATIVE 1HR	2200	10	NO	YES	BLOOD
MICROBIOLOGY	CSF/PC	PATHCARE - MICROSCOPY CSF GRAM	430	10	NO	YES	BLOOD
HISTOLOGY	MNHI/PC	PATHCARE - MINOR HISTOLOGY (0 - 1CM)	2500	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	MTCH/PC	PATHCARE - MITOCHONDRIAL ABS	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	MONO/PC	PATHCARE - MONOSPOT	1130	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	MIGGM/PC	PATHCARE - MYCOPLASMA IGG / IGM	5210	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	MTSAB/PC	PATHCARE - MYOSITIS ANTIBODIES	13230	10	NO	YES	BLOOD
BIOCHEMISTRY	OCC/PC	PATHCARE - OCCULT BLOOD FAECES	510	10	NO	YES	BLOOD
BIOCHEMISTRY	OPI/PC	PATHCARE - OPIATES URINE	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PANCA/PC	PATHCARE - P-ANCA	5660	10	NO	YES	BLOOD
CYTOLOGY	PAP/PC	PATHCARE - PAP SMEAR REPORTING ONLY UNSTAINED SLIDES	1500	10	NO	YES	BLOOD
BIOCHEMISTRY	PRCTL/PC	PATHCARE - PARACETAMOL LEVELS	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	PARH/PC	PATHCARE - PARATHORMONE	3870	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	GAST/PC	PATHCARE - PARIETAL CELL ABS	2700	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PCRH/PC	PATHCARE - PCR HERPES TYPE 1 2	10920	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PCRH6/PC	PATHCARE - PCR HUMAN HERPES VIRUS 6	14990	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PCRP/PC	PATHCARE - PCR PROTHROMBIN 20210 A	12630	10	NO	YES	BLOOD
BIOCHEMISTRY	PHECY/PC	PATHCARE - PHENCYLIDINE ?URINE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	PHENB/PC	PATHCARE - PHENOBARBITONE S	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PHENL/PC	PATHCARE - PHENYALANINE GUTHRIE NEONATAL SCREENING	4260	10	NO	YES	BLOOD
BIOCHEMISTRY	PHEN/PC	PATHCARE - PHENYTOIN S EPANUTIN	1680	10	NO	YES	BLOOD
BIOCHEMISTRY	PHOS/PC	PATHCARE - PHOSPHATE S	440	10	NO	YES	BLOOD
BIOCHEMISTRY	POT/PC	PATHCARE - POTASSIUM S	440	10	NO	YES	BLOOD
BIOCHEMISTRY	PBNP/PC	PATHCARE - PROBAIN NATRIURETIC PEPTIDE ?PRO BNP	6730	10	NO	YES	BLOOD
BIOCHEMISTRY	PROT24/PC	PATHCARE - PROTEIN 24 HR URINE	1440	10	NO	YES	BLOOD
BIOCHEMISTRY	PROTC/PC	PATHCARE - PROTEIN C	5050	10	NO	YES	BLOOD
BIOCHEMISTRY	PE/PC	PATHCARE - PROTEIN ELECTROPHORESIS SERUM	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PEF/PC	PATHCARE - PROTEIN ELECTROPHORESIS/IMMUNE FIXATION URINE	7920	10	NO	YES	BLOOD
BIOCHEMISTRY	PROTS/PC	PATHCARE - PROTEIN S FUNCTIONAL	5900	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	INR/PC	PATHCARE - PROTHROMBIN TIME INR	1090	10	NO	YES	BLOOD
BIOCHEMISTRY	PSA/PC	PATHCARE - PSA TOTAL	2700	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	RF/PC	PATHCARE - R A LATEX	670	10	NO	YES	BLOOD
BIOCHEMISTRY	RALDO/PC	PATHCARE - RENIN	7250	10	NO	YES	BLOOD
BIOCHEMISTRY	RALDO/PC	PATHCARE - RENIN AND ALDOSTERONE A	7250	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	RCC/PC	PATHCARE - RETICULOCYTE COUNT	590	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	TICK/PC	PATHCARE - RICKETTSIA TICK BITE PCR	11020	10	NO	YES	BLOOD
CYTOLOGY	UA/PC	PATHCARE - ROUTINE URINALYSIS	510	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	RPRS/PC	PATHCARE - RPR AGG SCREEN	590	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	RUB/PC	PATHCARE - RUBELLA ANTIBODY IGM/IGG	6410	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	RUBG/PC	PATHCARE - RUBELLA ELISA IGG IMMUNITY	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	RUBM/C	PATHCARE - RUBELLA ELISA IGM	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	DHEA/PC	PATHCARE - S DHEAS	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SCHZ/PC	PATHCARE - SCHIZOSTOMAL ANTIGEN	3040	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	ESR/PC	PATHCARE - SEDIMENTATION RATE ESR	300	10	NO	YES	BLOOD
BIOCHEMISTRY	EPO/PC	PATHCARE - SERUM ERYTHROPOIETIN LEVELS	4210	10	NO	YES	BLOOD
BIOCHEMISTRY	FOL/PC	PATHCARE - SERUM FOLATE	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	SHG/PC	PATHCARE - SERUM HAPTOGLOBULIN	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SHBG/PC	PATHCARE - SEX HORMONE BIND GLOBULIN	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SMAB /PC	PATHCARE - SMOOTH MUSCLE ABS	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SMMIT/PC	PATHCARE - SMOOTH MUSCLE MITO PARIETAL	10110	10	NO	YES	BLOOD
BIOCHEMISTRY	SOD/PC	PATHCARE - SODIUM S	440	10	NO	YES	BLOOD
BIOCHEMISTRY	EPI/PC	PATHCARE - SODIUM VALPROATE (EPILIM)	2400	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SMT/PC	PATHCARE - SOMATOMEDIN IGF	6070	10	NO	YES	BLOOD
MICROBIOLOGY	SPT/PC	PATHCARE - SPUTUM MICROSCOPY CULTURE AEROBIC	2000	10	NO	YES	SPUTUM
CYTOLOGY	HVS/PC	PATHCARE - SWAB HVS CERVICAL ETC ROUTINE MICROSCOPY	510	10	NO	YES	OTHER
MICROBIOLOGY	HVSC/PC	PATHCARE - SWAB HVS CERVICAL ETC ROUTINE MICROSCOPY CULTURE	2000	10	NO	YES	OTHER
SEROLOGY/IMMUNOLOGY	TPHA/PC	PATHCARE - T PALLIDUM ELISA IGG	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	PTHAM/PC	PATHCARE - T PALLIDUM IGM ONLY AVAI -LE FOR BABIES BELOW 6 MONTHS	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	TACR/PC	PATHCARE - TACROLIMUS LEVELS	3710	10	NO	YES	BLOOD
MICROBIOLOGY	TBCUL/PC	PATHCARE - TB CULTURE	5010	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	TBGE/PC	PATHCARE - TB GENE EXPERT	16140	10	NO	YES	BLOOD
BIOCHEMISTRY	THEO/PC	PATHCARE - THEOPHYLLINE SERUM	3040	10	NO	YES	BLOOD
MICROBIOLOGY	THC/PC	PATHCARE - THROAT SWAB MICROSCOPY CULTURE AEROBIC	2000	10	NO	YES	OTHER
SEROLOGY/IMMUNOLOGY	THYG/PC	PATHCARE - THYROGLOBULIN ANTIBODY	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	TFT/PC	PATHCARE - THYROID FUNCTIONS	4560	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	THYP/PC	PATHCARE - THYROID PEROXIDASE ANTIBODY	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	TTG/PC	PATHCARE - TISSUE TRANSGLUTAMINASE IG A	3370	10	NO	YES	BLOOD
BIOCHEMISTRY	PROTA/PC	PATHCARE - TOTAL PROTEIN ALBUMIN	1020	10	NO	YES	BLOOD
BIOCHEMISTRY	TSTR/PC	PATHCARE - TOTAL TESTOSTERONE	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	TOXS/PC	PATHCARE - TOXICOLOGY SCREEN URINE DRUGS OF ABUSE	21600	10	NO	YES	URINE
SEROLOGY/IMMUNOLOGY	TOXOG/PC	PATHCARE - TOXOPLASMA ELISA IGG	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	TOXOM/PC	PATHCARE - TOXOPLASMA ELISA IGM	3370	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	TOXO/PC	PATHCARE - TOXOPLASMA ELISA IGM/IGG	6410	10	NO	YES	BLOOD
BIOCHEMISTRY	TRF/PC	PATHCARE - TRANSFERRIN S	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	TRG/PC	PATHCARE - TRIGLYCERIDE S	760	10	NO	YES	BLOOD
BIOCHEMISTRY	TROP/PC	PATHCARE - TROPONIN ?I QUANTITATIVE	5900	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	TSHR/PC	PATHCARE - TSH RECEPTOR ANTIBODIES	3370	10	NO	YES	BLOOD
BIOCHEMISTRY	TSH/PC	PATHCARE - TSH S	1520	10	NO	YES	BLOOD
BIOCHEMISTRY	URA24/PC	PATHCARE - URATE 24 HR URINE	890	10	NO	YES	BLOOD
BIOCHEMISTRY	URA/PC	PATHCARE - URATE S	430	10	NO	YES	BLOOD
BIOCHEMISTRY	UR/PC	PATHCARE - UREA S	440	10	NO	YES	BLOOD
BIOCHEMISTRY	U/E/C/PC	PATHCARE UREA/ CREATININE/ ELECTROLYTES	2790	10	NO	YES	BLOOD
BIOCHEMISTRY	CORT/PC	PATHCARE - URINE CORTISOL 24 HRS	3630	10	NO	YES	URINE
MICROBIOLOGY	UAC/PC	PATHCARE - URINE ROUTINE CULTURE AEROBIC	2000	10	NO	YES	URINE
BIOCHEMISTRY	HB12/PC	PATHCARE - VITAMIN B12	2700	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	WBC/PC	PATHCARE - WHITE CELL COUNT DIFF	760	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	CLOT/PC	PATHCARE - WHOLE BLOOD CLOTTING TIME	430	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	WIDAL/PC	PATHCARE - WIDAL TYPHI PARATYPHI	2160	10	NO	YES	BLOOD
MICROBIOLOGY	ZN/PC	PATHCARE - ZN SMEAR	510	10	NO	YES	OTHER
BIOCHEMISTRY	PRO/PC	PATHCARE - PROGESTERONE 	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	PRL/PC	PATHCARE - PROLACTIN 	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	RVT/PC	PATHCARE - RIVOTRIL LEVELS	7070	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SCIG/PC	PATHCARE - SCHISTOSOMA IGG 	2760	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	SCIM/PC	PATHCARE - SCHISTOSOMA IGM 	2760	10	NO	YES	BLOOD
BIOCHEMISTRY	ACE/PC	PATHCARE - SERUM ACETYLCHOLINESTERASE 	2400	10	NO	YES	BLOOD
BIOCHEMISTRY	AMK/PC	PATHCARE - SERUM AMIKACIN 	3040	10	NO	YES	BLOOD
BIOCHEMISTRY	HCO/PC	PATHCARE - SERUM BICARBONATE 	400	10	NO	YES	BLOOD
BIOCHEMISTRY	FLC/PC	PATHCARE - SERUM FREE LIGHT CHAIN 	7240	10	NO	YES	BLOOD
BIOCHEMISTRY	OSM/PC	PATHCARE - SERUM OSMOLARITY 	1840	10	NO	YES	BLOOD
BIOCHEMISTRY	ZN/PC	PATHCARE - SERUM ZINC LEVELS 	510	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	STF/PC	PATHCARE - SOLUBLE TRANSFERRITIN RECEPTORS ANTIBODIES	2500	10	NO	YES	BLOOD
BIOCHEMISTRY	SRS/PC	PATHCARE - STOOL REDUCING SUGARS 	1350	10	NO	YES	SPUTUM
SEROLOGY/IMMUNOLOGY	TBGE/PC	PATHCARE - TB GENE EXPERT 	16140	10	NO	YES	OTHER
SEROLOGY/IMMUNOLOGY	TBQ/PC	PATHCARE - TB QUANTIFERON GOLD 	6960	10	NO	YES	OTHER
BIOCHEMISTRY	THM/PC	PATHCARE - THIAMINE LEVELS 	4620	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	THYAB/PC	PATHCARE - THYROID A/B	9450	10	NO	YES	BLOOD
